,type,title,fuction,img
969,배,설원,"갈변이 적은 품종, 식미",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvYGGuBWRbdTHO0OFGYn3Ohc3fCBe83GYJtr@G9Xgc/x4!
970,지황,다강,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvBV6aafqxcLRkEQerNH/Aq83fCBe83GYJtr@G9Xgc/x4!
971,거베라,심포니,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvyuHdpgWSZQgpfmayBfYyZ83fCBe83GYJtr@G9Xgc/x4!
972,스탠다드,옐로우랩,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvAVbxfyNNt7kbBRo3VPwKZc3fCBe83GYJtr@G9Xgc/x4!
973,스탠다드,핑키걸,심미성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvIMVQFlK3zjfNX5oHkKolzs3fCBe83GYJtr@G9Xgc/x4!
974,스탠다드,핑크프린스,절화수명,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvaq3naMGm24h8d3QUUw31sM3fCBe83GYJtr@G9Xgc/x4!
975,스탠다드,매직스타,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvw7fvtKJgHCRnkylpkVukys3fCBe83GYJtr@G9Xgc/x4!
976,풋고추,에이브이단1호,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvIJp8U6B8ANrHOLFC@vV1Dc3fCBe83GYJtr@G9Xgc/x4!
977,감귤,탐나는봉,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvONQ/bXe1fgChHVHkDmURG83fCBe83GYJtr@G9Xgc/x4!
978,단감,초시,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvSBsBkZG5dB/tYRmOSBDfjM3fCBe83GYJtr@G9Xgc/x4!
979,느타리,송아,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvWjDtuZioVs13tZI5UazQmc3fCBe83GYJtr@G9Xgc/x4!
980,팽이버섯,설성,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvOgVfvM4zePiBj@iokr8B/83fCBe83GYJtr@G9Xgc/x4!
981,상추,고홍,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvf25Bu7V9vPWkAAjB6TBoDs3fCBe83GYJtr@G9Xgc/x4!
982,스탠다드,피치블링,다수량성,https://www.nongsaro.go.kr/ps/img/cmmImg_2020/common/no_img.jpg
983,스탠다드,레드폴딩,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvXZBVzIcv/YsmpvvFv8gMTs3fCBe83GYJtr@G9Xgc/x4!
984,스프레이,그린팡팡,심미성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvUd@ZczWuDGkDDPpSt2zg2c3fCBe83GYJtr@G9Xgc/x4!
985,스프레이,골든팡팡,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvZcfkuUlXO5rt6/Ca49Er9s3fCBe83GYJtr@G9Xgc/x4!
986,스프레이,오렌지팡팡,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvoQPx0gksNStSK7dLUlnUqM3fCBe83GYJtr@G9Xgc/x4!
987,스프레이,핑크다이아몬드,다수량성,https://www.nongsaro.go.kr/ps/img/cmmImg_2020/common/no_img.jpg
988,포인세티아,핑크벨,유색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvFzEPLb4YFKOUSJhQbayKWs3fCBe83GYJtr@G9Xgc/x4!
989,포인세티아,클라라핑크,특이 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvmpKZDw3vwIk@e@Ks1DywkM3fCBe83GYJtr@G9Xgc/x4!
990,포인세티아,레드브리즈,소비자 선호 형질,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvPGe3fwgJIQbEh/M@HLmBIs3fCBe83GYJtr@G9Xgc/x4!
991,"참다래(키위,다래)",스위트골드,"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvVOQ@djYoSOl6AY5BF5QrRc3fCBe83GYJtr@G9Xgc/x4!
992,"참다래(키위,다래)",옥토그린,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvW3cRbaFOpRTNNW9nAS5KT83fCBe83GYJtr@G9Xgc/x4!
993,사과,썸머킹,극조생,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvofNNJtX7GSEEJ5WJzE6sv83fCBe83GYJtr@G9Xgc/x4!
994,팥,홍언,"가공적성, 다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvYALVFusA3ADNWsJObcWZ583fCBe83GYJtr@G9Xgc/x4!
995,거베라,스칼렛디바,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvw@ss7OsePqy5Fq5U2BdP483fCBe83GYJtr@G9Xgc/x4!
996,비모란,황오(Hwango),다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvj8OZ0B2QoSGonT6BEwLyW83fCBe83GYJtr@G9Xgc/x4!
997,특수미,설백,내도복성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv8k2PnRaSAlRC60jfrvduNs3fCBe83GYJtr@G9Xgc/x4!
998,밀,다중,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvUOmhh9VR6SJEnGw3Zxw1EM3fCBe83GYJtr@G9Xgc/x4!
999,귀리,수양,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lverZckreYyHaA7fnZW0G27s3fCBe83GYJtr@G9Xgc/x4!
1000,장류용콩,우람,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv8QEYWWckYNeMEwI0ekuZi83fCBe83GYJtr@G9Xgc/x4!
1001,장류용콩,새단백,"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvjDukFW8ooVcxuYo@N0DJys3fCBe83GYJtr@G9Xgc/x4!
1002,장류용콩,황금올,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvwKN1dbvJqD9DNP/CWS9t583fCBe83GYJtr@G9Xgc/x4!
1003,동부,연분,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv1ozKBkijANTiKdfraVhOSM3fCBe83GYJtr@G9Xgc/x4!
1004,동부,장채,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv9Vp0ONOX5rY7goOcu4QSm83fCBe83GYJtr@G9Xgc/x4!
1005,옥수수,다평옥,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvIbt@GplIUcg3HkG6kd0S9M3fCBe83GYJtr@G9Xgc/x4!
1006,옥수수,청다옥,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvlBM21tCBl4S5KqigKzqBIc3fCBe83GYJtr@G9Xgc/x4!
1007,조,삼다메,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvl6PLUJ5F11XuH3nCccx9Wc3fCBe83GYJtr@G9Xgc/x4!
1008,참깨,참황,가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv3n1EQddHjTuQhKLLTiyAKM3fCBe83GYJtr@G9Xgc/x4!
1009,들깨,조임,건강기능성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvugb8xHjmYeEye2FYY3AAZM3fCBe83GYJtr@G9Xgc/x4!
1010,땅콩,연풍,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvD3iM18WlA4b9nb@cPNmLEc3fCBe83GYJtr@G9Xgc/x4!
1011,유채,보춘,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvGbWn7AacdA7s3wRoa7Df5s3fCBe83GYJtr@G9Xgc/x4!
1012,유채,유풍,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvIAr9fKXvfIs3khJSoFuWus3fCBe83GYJtr@G9Xgc/x4!
1013,헤어리베치,온토비(Ontobi),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvgjFBNN6eo1ssaBOFUIAbh83fCBe83GYJtr@G9Xgc/x4!
1014,맥주보리,광맥,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvSk6p98jOr7cmHGI0GDQ9Ws3fCBe83GYJtr@G9Xgc/x4!
1015,일반벼,신백,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvUYtFOmjV3lvxWWGbixqB883fCBe83GYJtr@G9Xgc/x4!
1016,일반벼,강찬(Gangchan),"내도복, 내수발아성, 식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvlX7W/plWYgX5HmypmBe29s3fCBe83GYJtr@G9Xgc/x4!
1017,일반벼,안미(Anmi),"식미, 야생벼유래 Bph18유전자 도입, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvsoGgOdNRwmjLG14lIPevi83fCBe83GYJtr@G9Xgc/x4!
1018,일반벼,미품,"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvdRapsc50VnBHNFaYEbEZ5s3fCBe83GYJtr@G9Xgc/x4!
1019,일반벼,친농,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvLUcT5aHITBBBDscqHxfpg83fCBe83GYJtr@G9Xgc/x4!
1020,일반벼,수안,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvlIeB6etsMYQix@vICzTqhc3fCBe83GYJtr@G9Xgc/x4!
1021,일반벼,조평,"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvWWf/6eJvviw0LRBml2C5/83fCBe83GYJtr@G9Xgc/x4!
1022,일반벼,동보,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvYOqrqlh2mrEosEIUe0/Rzs3fCBe83GYJtr@G9Xgc/x4!
1023,특수미,적진주찰,"가공적성, 건강기능성, 적색 찰",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lviidxcox/pRogR/M1TumMzc3fCBe83GYJtr@G9Xgc/x4!
1024,특수미,청백찰,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvHtONvhX/Jvx94fo/Knkdms3fCBe83GYJtr@G9Xgc/x4!
1025,특수미,건강홍미,건강기능성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvn00@nMwdqDyC2ko5KCMeaM3fCBe83GYJtr@G9Xgc/x4!
1026,통일형벼,한아름2호,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvrZWuBJpk@gUOCcFdUoHOHc3fCBe83GYJtr@G9Xgc/x4!
1027,일반벼,목양,"다수량성, 열대 자포니카형",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvHIRtuia8YS6t9I0oqFJk9M3fCBe83GYJtr@G9Xgc/x4!
1028,청보리,조미,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvUeNzJyLRnTzZuQduOOUDhc3fCBe83GYJtr@G9Xgc/x4!
1029,겉보리,혜양,가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvXTK6fmB9UpBrFbsVxL4Wcc3fCBe83GYJtr@G9Xgc/x4!
1030,쌀보리,누리찰,"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvF3TJ/ypucmuedgzoY1ilTM3fCBe83GYJtr@G9Xgc/x4!
1031,일반벼,수려진미(Suryeojinmi),"복합내병성, 내도복, 내냉성, 식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv2kSqCuGtREeSgIwroVxAv83fCBe83GYJtr@G9Xgc/x4!
1032,특수미,월백,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvBR5Uzmyi0qIuTetjlKZ5As3fCBe83GYJtr@G9Xgc/x4!
1033,거베라,썬샤인,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvSR7ngwbnP3mQ@cmZGyRzzs3fCBe83GYJtr@G9Xgc/x4!
1034,글라디올러스,옐로우리본,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvt6NCI7DRjQFz8I5jc5vIns3fCBe83GYJtr@G9Xgc/x4!
1035,글라디올러스,오렌지트리,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvy@F9u8iMZvt2jNPx@/6dbM3fCBe83GYJtr@G9Xgc/x4!
1036,백합(나리),오렌지 폰드,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvz04Q4w/A2i3/AJsC0wqUgs3fCBe83GYJtr@G9Xgc/x4!
1037,백합(나리),레인퍼플,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvD8ZwYhtaQK@7uJPars5Mks3fCBe83GYJtr@G9Xgc/x4!
1038,백합(나리),옐로우폰드,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvy2wddLaUZbXEl0ONEyHW/83fCBe83GYJtr@G9Xgc/x4!
1039,백합(나리),옐로우카펫,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvnZtZgeqjFYkjm/T5pB8qmM3fCBe83GYJtr@G9Xgc/x4!
1040,비모란,소홍(Sohong),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvQXDt/vQOtsuRA1Cmmk8fA83fCBe83GYJtr@G9Xgc/x4!
1041,비모란,연실(Yeonsil),다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvooncUUwgNsxh@2nSxC7MMs3fCBe83GYJtr@G9Xgc/x4!
1042,비모란,혼조(Honjo),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvsI7Z4nXgODbYaTrO0AOLxs3fCBe83GYJtr@G9Xgc/x4!
1043,심비디움,골드스타(Gold Star),개화성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvGfYk/B8ZB4zwsGee9VL@lc3fCBe83GYJtr@G9Xgc/x4!
1044,심비디움,드림하모니(Dream Harmony),다화성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvfKwHfJJHOY8ARt/lzX8Bsc3fCBe83GYJtr@G9Xgc/x4!
1045,심비디움,웨딩페스티발(Wedding Festival),다화성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv6MDkaZBjVKseM8Yf4y8spM3fCBe83GYJtr@G9Xgc/x4!
1046,기타핵과류,티파니(Tiffany),식미,https://www.nongsaro.go.kr/ps/img/cmmImg_2020/common/no_img.jpg
1047,참깨,중모5003,"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvY0X4V80QqCEM/AhymXFQcM3fCBe83GYJtr@G9Xgc/x4!
1048,프리지아,점보화이트,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvmFpT97L4kKLdb2vh3VMcEc3fCBe83GYJtr@G9Xgc/x4!
1049,프리지아,블루윙스,화형 화색,https://www.nongsaro.go.kr/ps/img/cmmImg_2020/common/no_img.jpg
1050,프리지아,핑크레인,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvDlIDTrLcYNhx89Xj2r/6QM3fCBe83GYJtr@G9Xgc/x4!
1051,팔레높시스(호접란),아이스엔젤,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv9PXnXEQhbUNc4IHuTmiMv83fCBe83GYJtr@G9Xgc/x4!
1052,팔레높시스(호접란),딤플핑크,재배안정성,https://www.nongsaro.go.kr/ps/img/cmmImg_2020/common/no_img.jpg
1053,심비디움,골드썬(Gold Sun),다화성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvXPF30vmTP/Ke0ZsUYKnAjs3fCBe83GYJtr@G9Xgc/x4!
1054,거베라,휘트니,절화수명 우수,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvYt1EJNkYpjRoR2ToaqV/Rs3fCBe83GYJtr@G9Xgc/x4!
1055,포도,홍소담(Hongsodam),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvfkVJ9hhPPvWi1v/2Y4iTaM3fCBe83GYJtr@G9Xgc/x4!
1056,호밀,참그린(Charmgreen),"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvQOGBGAd2BhF1AaFOi5kXXM3fCBe83GYJtr@G9Xgc/x4!
1057,뽕나무,대심,"건강기능성, 다수량성, 재배안정성",http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg
1058,참깨,중모5002,"가공적성, 재배안정성",http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg
1059,톨페스큐,푸르미,"중만생종, 한해, 내병성 ",http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg
1060,일반벼,중모1012호,재배안정성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg
1061,기장,만홍찰,내도복성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg
1062,일반벼,중모1014호,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvonRwJULj@XzAlyMcX4ZBVc3fCBe83GYJtr@G9Xgc/x4!
1063,일반벼,중모1015호,"식미, 중간찰",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv8h5lauPACnygzFj5Yc6ORs3fCBe83GYJtr@G9Xgc/x4!
1064,일반벼,중모1013호,간척지적응,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg
1065,콩,중모3005호,재배안정성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg
